Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MY,BE,,1,,live,,Q,
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MY,BN,TH,,1,live,,Q,W
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,MY,TH,MY,,1,live,,Q,W
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NL,LV,XX,1,1,live,,Z,W
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,NO,FR,IN,,2,live,,Q,W
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SI,HR,XX,4,4,live,,Q,U
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,IN,1,,live,,Q,W
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,TH,3,,live,,Q,W
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,3,,live,,Q,W
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CF,XX,1,,live,,Q,W
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,MX,XX,4,,live,,Q,U
2003,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,MX,XX,1,,live,,Q,W
2003,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,MZ,,1,live,,Q,W
2003,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,MZ,,1,live,,Z,W
2003,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CO,VE,XX,,1,live,,Q,U
2003,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,CH,ZW,2,,live,,Q,W
2003,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DZ,FR,,1,,live,,Z,U
2003,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HR,IT,ZW,,2,live,,Q,W
2003,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,DE,ZW,3,,live,,Q,W
2003,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,MZ,3,,live,,Q,W
2003,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,11,,live,,Z,W
2003,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,AE,BE,,2,,live,,P,
2003,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,AE,QA,SO,,3,live,,B,U
2003,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,SA,AE,SO,1,,live,,Z,W
2003,I,Catopuma temminckii,Mammalia,Carnivora,Felidae,Catopuma,DE,VN,,2,2,live,,Z,W
2003,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AE,SA,,,2,live,,P,W
2003,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SA,AE,SA,1,,live,,P,W
2003,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SA,AE,SA,,1,live,,S,W
2003,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AM,UZ,,,1,live,,Z,U
2003,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,BR,BO,XX,2,3,live,,Q,W
2003,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,KG,UZ,,,1,live,,Q,U
2003,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,KZ,UZ,,,3,live,,Q,U
2003,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,MY,,5,6,live,,Z,W
2003,I,Pan paniscus,Mammalia,Primates,Hominidae,Pan,CD,CG,,,2,live,,S,W
2003,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,KZ,RU,XX,2,,live,,Z,W
2003,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,TR,XX,,3,,live,,Z,W
2003,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,UG,TZ,,4,,live,,Z,W
2003,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,US,ZW,,,1,live,,T,W
2003,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZM,CD,,1,,live,,,
2003,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZM,CL,,1,,live,,,
2003,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZM,KE,,4,,live,,,
2003,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZM,QA,,1,,live,,,
2003,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZM,RW,,1,,live,,,
2003,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZM,ZW,,1,,live,,,
2003,I,Bunopithecus hoolock,Mammalia,Primates,Hylobatidae,Bunopithecus,US,MM,,2,2,live,,Z,W
2003,I,Hylobates agilis,Mammalia,Primates,Hylobatidae,Hylobates,CA,US,XX,1,1,live,,Z,W
2003,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,CA,SG,XX,1,,live,,B,W
2003,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,CA,SG,XX,,1,live,,Z,U
2003,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,AT,PL,,,2,live,,Z,W
2003,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,CH,DE,PL,1,1,live,,Z,W
2003,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,CH,PL,,1,1,live,,Z,W
2003,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,CZ,HR,,,1,live,,E,W
2003,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,DE,CZ,,1,1,live,,Z,W
2003,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,HR,CZ,,,1,live,,S,W
2003,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,RU,PL,,2,2,live,,Z,W
2003,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,ZA,SZ,,,1,live,,N,W
2003,I,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,ZA,SZ,,1,,live,,P,W
2003,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,BW,ZA,,,4,live,,N,W
2003,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ZA,NA,,,4,live,,N,W
2003,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ZA,SZ,,,2,live,,N,W
2003,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ZM,ZA,,,5,live,,N,W
2003,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ZM,ZA,,5,,live,,,
2003,I,Tapirus indicus,Mammalia,Perissodactyla,Tapiridae,Tapirus,ES,MY,,,2,live,,Z,W
2003,I,Trichechus inunguis,Mammalia,Sirenia,Trichechidae,Trichechus,BR,US,XX,8,,live,,S,W
2003,I,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,BR,US,,30,,live,,S,W
2003,I,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,PR,VG,,,1,live,,N,W
2003,I,Trichechus senegalensis,Mammalia,Sirenia,Trichechidae,Trichechus,BR,US,XX,13,,live,,S,W
2003,I,Ailuropoda melanoleuca,Mammalia,Carnivora,Ursidae,Ailuropoda,CN,US,CN,,1,live,,Z,W
2003,I,Ailuropoda melanoleuca,Mammalia,Carnivora,Ursidae,Ailuropoda,US,CN,,1,,live,,S,W
2003,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,CN,KZ,,1,2,live,,Q,W
2003,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,KZ,CN,KZ,,1,live,,Q,W
2003,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,TW,VN,,,2,live,,Q,W
2003,II,Aotus nancymaae,Mammalia,Primates,Aotidae,Aotus,US,PE,,,60,live,,S,W
2003,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,AE,SD,,,6,live,,T,W
2003,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,KW,SD,,,2,live,,T,W
2003,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,SA,SD,,,6,live,,T,W
2003,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,SZ,ZA,,2,,live,,N,W
2003,II,Lama guanicoe,Mammalia,Artiodactyla,Camelidae,Lama,HR,BG,XX,,6,live,,Q,U
2003,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,CA,US,,1,,live,,H,W
2003,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,JP,CA,,,2,live,,Z,W
2003,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,DZ,QA,,7,,live,,S,W
2003,II,Callithrix argentata,Mammalia,Primates,Cebidae,Callithrix,AR,PY,,,2,live,,P,W
2003,II,Cebus albifrons,Mammalia,Primates,Cebidae,Cebus,US,GY,,25,,live,,T,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,AR,PY,,,1,live,,P,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CA,US,GY,,3,live,,M,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CA,US,GY,3,,live,,T,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CN,GY,,,64,live,,T,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CN,GY,,4,,live,,Z,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CZ,GY,,20,20,live,,T,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CZ,SK,GY,1,,live,,Q,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,DO,SR,,,28,live,,T,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,GR,GY,,12,12,live,,T,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,MX,GY,,93,109,live,,T,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,MX,SR,,3,3,live,,T,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,PY,AR,,,1,live,,P,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,SK,CZ,GY,,1,live,,Q,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,US,GY,,10,10,live,,T,W
2003,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,ZA,GY,,27,27,live,,T,W
2003,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,CN,GY,,,23,live,,T,W
2003,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,CO,VE,,,1,live,,S,U
2003,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,CZ,GY,,7,7,live,,T,W
2003,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,MX,GY,,66,74,live,,T,W
2003,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,VE,CO,VE,1,,live,,S,U
2003,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,ZA,GY,,27,27,live,,T,W
2003,II,Saguinus fuscicollis,Mammalia,Primates,Cebidae,Saguinus,NL,CH,XX,,1,live,,,U
2003,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,CN,GY,,,14,live,,T,W
2003,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,HU,GY,,7,7,live,,T,W
2003,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,JO,GY,,7,7,live,,T,W
2003,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,JP,SR,,,18,live,,T,W
2003,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,MX,GY,,69,76,live,,T,W
2003,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,MX,SR,,10,10,live,,T,W
2003,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,MY,SR,,4,,live,,T,W
2003,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,TH,MY,SR,6,,live,,B,W
2003,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,TH,MY,SR,,4,live,,T,W
2003,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,ZA,GY,,14,7,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CH,ZA,PE,,1,live,,P,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CH,ZA,PE,1,,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CN,GY,,,148,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CN,GY,,15,,live,,Z,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CZ,GY,,36,36,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,DO,SR,,,80,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,FR,PL,GY,,1,live,,Z,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,GR,GY,,16,16,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,HU,GB,GY,,2,live,,B,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,HU,GB,GY,4,,live,,Z,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,HU,GY,,20,20,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,JO,GY,,,12,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,JP,SR,,,126,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,MX,GY,,692,770,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,MX,SR,,72,22,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,MY,SR,,4,,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,US,GY,,55,,live,,S,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,US,GY,,162,185,live,,T,W
2003,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,ZA,GY,,38,30,live,,T,W
2003,II,Cercopithecus ascanius,Mammalia,Primates,Cercopithecidae,Cercopithecus,ZA,NL,,1,,live,,Z,U
2003,II,Cercopithecus cephus,Mammalia,Primates,Cercopithecidae,Cercopithecus,FR,GA,,,1,live,,P,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,AE,TZ,,,1,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,BE,BB,,128,440,live,,S,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,BW,AO,,1,,live,,P,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,CA,BB,,48,78,live,,S,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,CH,FR,KN,,1,live,,P,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ES,SN,,,1,live,,P,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,BB,,208,282,live,,S,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,FR,BB,,3,,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GR,TZ,,1,,live,,P,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,GR,TZ,,,2,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IR,TZ,,4,,live,,S,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IR,TZ,,,64,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,IT,BB,,,30,live,,S,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,JO,TZ,,,30,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,LY,SD,,,13,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,MX,CU,XX,4,,live,,Q,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,PT,GW,,,1,live,,P,
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,QA,SD,,,1,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,RU,TZ,,,400,live,,S,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,SY,SD,,,11,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,,32,live,,S,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,BB,,15,,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,5,,live,,M,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,,1,live,,P,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,50,312,live,,S,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,118,81,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KW,,40,,live,,T,W
2003,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,ZA,SZ,,2,2,live,,N,W
2003,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,BE,ML,,,1,live,,P,W
2003,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,FR,BF,,,1,live,,P,W
2003,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,FR,CI,,1,1,live,,P,W
2003,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,FR,ML,,,1,live,,P,W
2003,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,FR,SN,,2,,live,,B,W
2003,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,FR,SN,,,2,live,,P,W
2003,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,LY,SD,,,4,live,,T,W
2003,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,SN,FR,SN,,3,live,,B,W
2003,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,SY,SD,,,4,live,,T,W
2003,II,Macaca spp.,Mammalia,Primates,Cercopithecidae,Macaca,KG,UZ,,,1,live,,Q,U
2003,II,Macaca spp.,Mammalia,Primates,Cercopithecidae,Macaca,KZ,UZ,,,3,live,,Q,U
2003,II,Macaca arctoides,Mammalia,Primates,Cercopithecidae,Macaca,MX,CU,XX,4,,live,,Q,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,MU,,151,live,,M,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,MU,66,,live,,S,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,MU,6,8,live,,T,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,CN,VN,LA,,4200,live,,T,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,CN,VN,,3000,,live,,T,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,DE,MU,,18,,live,,S,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,FR,MU,,214,571,live,,S,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,FR,MU,,152,,live,,T,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,GB,MU,,,5,live,,S,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,IL,MU,,,60,live,,S,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,IL,MU,,50,,live,,,
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,MX,MU,,61,61,live,,S,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RU,MU,,,10,live,,S,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,RU,UZ,,,2,live,,Q,U
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,TW,ID,,,4,live,,Q,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,MU,,1648,,live,,M,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,MU,,,1493,live,,S,W
2003,II,Macaca fascicularis,Mammalia,Primates,Cercopithecidae,Macaca,US,MU,,246,,live,,T,W
2003,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CN,MM,,,50,live,,B,W
2003,II,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,PT,GI,,6,,live,,Z,W
2003,II,Miopithecus talapoin,Mammalia,Primates,Cercopithecidae,Miopithecus,SN,GQ,,,6,live,,T,W
2003,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,KR,TZ,,,1,live,,T,W
2003,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,NL,TZ,,,42,live,,T,W
2003,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,PK,TZ,,,12,live,,T,W
2003,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,SY,SD,,,2,live,,T,W
2003,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,55,,live,,M,W
2003,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,50,165,live,,T,W
2003,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,NA,ZA,,,5,live,,T,W
2003,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,ZA,NA,,5,,live,,T,W
2003,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,NA,ZA,NA,5,,live,,T,W
2003,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,ZA,NA,,,9,live,,T,W
2003,II,Chaetophractus nationi,Mammalia,Cingulata,Dasypodidae,Chaetophractus,JP,US,PY,,8,live,,T,W
2003,II,Tursiops aduncus,Mammalia,Cetacea,Delphinidae,Tursiops,MX,SB,,33,,live,,Q,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,CN,JP,,12,17,live,,Z,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,EG,RU,,,1,live,,Q,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,ES,AR,CU,4,,live,,E,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,ES,AR,CU,,4,live,,Z,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,ES,AR,RU,1,,live,,E,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,ES,AR,RU,,1,live,,Z,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,GR,RU,,,1,live,,Q,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,GT,VE,TT,3,3,live,,Q,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,HN,SV,VE,,3,live,,Q,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,HN,SV,VE,3,,live,,Q,
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,JM,MX,,,4,live,,Q,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,JM,MX,,2,,live,,T,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,LB,MA,UA,,4,live,,Q,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,MT,CU,,6,6,live,,T,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,MX,CU,,10,,live,,Q,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,MX,CU,,,6,live,,T,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,SA,BH,RU,2,,live,,T,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,SA,EG,RU,,2,live,,Z,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,SV,GT,TT,,3,live,,Q,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,VE,NI,HN,3,3,live,,Q,W
2003,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,VG,CU,,,4,live,,T,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CZ,ZA,,3,3,live,,Z,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CH,ZW,2,,live,,Q,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,SI,ZW,,2,live,,Q,U
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,SI,ZW,1,,live,,Q,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,KE,ZA,BW,,1,live,,N,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MC,DE,ZW,4,,live,,Q,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MZ,ZA,,50,48,live,,N,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SI,HR,ZW,2,2,live,,Q,W
2003,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,BW,,1,,live,,S,W
2003,II,Equus zebra hartmannae,Mammalia,Perissodactyla,Equidae,Equus,IN,NA,,1,,live,,H,W
2003,II,Cryptoprocta ferox,Mammalia,Carnivora,Eupleridae,Cryptoprocta,US,MG,,4,,live,,T,W
2003,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,CZ,ZA,,3,3,live,,T,W
2003,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,IL,US,,1,,live,,,
2003,II,Felis silvestris,Mammalia,Carnivora,Felidae,Felis,ZM,ZA,,,1,live,,Z,W
